id;runId;repetitionId;repetition;order;seed;questionOrder;conditionOrder;orderStrategy;questionId;condition;retrieval;engine;autoScore;manualScore;blindA;blindB;latencyMs;latencyScope;prepareMs;retrievalMs;generationMs;contextChars;evidenceRecall;evidencePrecision;retrievedIds;timestamp;executionEnvironment;generationMetrics;modelProvenance;answer
t_4vqwcjlumrsn9mnu;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;303;20260616;32;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q21;vector;dense;ollama:qwen3:8b;korrekt;;;;1685.87;end-to-end;0.27;0.25;1685.6;1884;0.25;0.25;logik|schelling|schopenhauer|hoelderlin;1784516866554;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":801.7,""promptTokens"":750,""completionTokens"":70,""tokensPerSecond"":79.1,""modelLoadMs"":143.5,""promptEvalMs"":623.7,""modelTotalMs"":1683.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Philosoph, der mit Hegel im Tübinger Stift wohnte und 1841 auf dessen verwaisten Berliner Lehrstuhl berufen wurde, ist Friedrich Wilhelm Joseph Schelling. Sein Werk aus dem Jahr 1800 ist das »System des transzendentalen Idealismus«.
t_y215uv9bmrsn9qkj;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;304;20260616;32;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q21;graph;dense;ollama:qwen3:8b;korrekt;;;;5060.44;end-to-end;0.96;0.95;5059.49;7433;1;0.2857142857142857;tuebinger_stift|hegel|berliner_vorlesungen|fichte|phaenomenologie|logik|wissenschaftslehre|goethe|reden_nation|schelling|uni_berlin|faust|system_ti|spinoza;1784516871619;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4169.9,""promptTokens"":2373,""completionTokens"":67,""tokensPerSecond"":75.3,""modelLoadMs"":141.6,""promptEvalMs"":3971.2,""modelTotalMs"":5057.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Philosoph, der mit Hegel im Tübinger Stift wohnte und 1841 auf dessen verwaisten Berliner Lehrstuhl berufen wurde, ist Friedrich Wilhelm Joseph Schelling. Er verfasste 1800 das Werk „System des transzendentalen Idealismus“.
t_23063zvcmrsn9tro;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;305;20260616;33;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q20;graph;dense;ollama:qwen3:8b;korrekt;;;;4141.1;end-to-end;0.69;0.68;4140.41;6452;1;0.25;logik|hegel|dialektik|nuernberg|uni_heidelberg|enzyklopaedie|spinoza|fichte|atheismusstreit|pantheismusstreit|schelling|goethe;1784516875764;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3566.6,""promptTokens"":2124,""completionTokens"":44,""tokensPerSecond"":76.6,""modelLoadMs"":145.4,""promptEvalMs"":3293,""modelTotalMs"":4138.5}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Verfasser der »Wissenschaft der Logik« veröffentlichte 1817 während seiner Heidelberger Professur die »Enzyklopädie der philosophischen Wissenschaften«.
t_geyapkdymrsn9uz0;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;306;20260616;33;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q20;vector;dense;ollama:qwen3:8b;korrekt;;;;1555.6;end-to-end;0.13;0.13;1555.47;1392;0.6666666666666666;0.5;logik|enzyklopaedie|wissenschaftslehre|nuernberg;1784516877324;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":587.1,""promptTokens"":560,""completionTokens"":77,""tokensPerSecond"":79.5,""modelLoadMs"":151.7,""promptEvalMs"":334.1,""modelTotalMs"":1553.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Verfasser der »Wissenschaft der Logik« veröffentlichte 1817 während seiner Heidelberger Professur die »Enzyklopädie der philosophischen Wissenschaften im Grundrisse«. Dieses Werk stellt sein Gesamtsystem in drei Teilen dar: Logik – Naturphilosophie – Philosophie des Geistes.
t_0s6uaaldmrsn9viu;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;307;20260616;34;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q33;vector;dense;ollama:qwen3:8b;korrekt;;;;709;end-to-end;0.13;0.13;708.87;1764;;;kant|reinhold|herder|schiller;1784516878038;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":578,""promptTokens"":680,""completionTokens"":11,""tokensPerSecond"":84,""modelLoadMs"":140.9,""promptEvalMs"":392.4,""modelTotalMs"":707.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_0wsq4d65mrsn9yp3;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;308;20260616;34;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q33;graph;dense;ollama:qwen3:8b;korrekt;;;;4107.32;end-to-end;6.09;6.06;4101.24;7180;;;kant|krv|kategorischer_imperativ|ding_an_sich|transzendentalphilosophie|koenigsberg|grundlegung|jacobi|fichte|schopenhauer|goethe|pantheismusstreit|atheismusstreit|wissenschaftslehre;1784516882151;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3966.1,""promptTokens"":2293,""completionTokens"":11,""tokensPerSecond"":81.2,""modelLoadMs"":151.2,""promptEvalMs"":3769.6,""modelTotalMs"":4098.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_urjj9t18mrsna2om;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;309;20260616;35;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q29;graph;dense;ollama:qwen3:8b;korrekt;;;;5161.03;end-to-end;1;0.99;5160.03;7285;1;0.3076923076923077;pantheismusstreit|spinoza|jacobi|mendelssohn|lessing|schelling|hegel|goethe|ethik_spinoza|fruehromantik|feuerbach|humboldt|fichte;1784516887318;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4331.3,""promptTokens"":2412,""completionTokens"":63,""tokensPerSecond"":76,""modelLoadMs"":144.7,""promptEvalMs"":4076.3,""modelTotalMs"":5157.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die beiden Philosophen im Pantheismusstreit waren Friedrich Heinrich Jacobi und Moses Mendelssohn. Um die Lehre von Baruch de Spinoza ging es, insbesondere um die Frage, ob Gotthold Ephraim Lessing Spinozist gewesen sei.
t_pevlsms3mrsna3mv;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;310;20260616;35;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q29;vector;dense;ollama:qwen3:8b;teilweise;;;;1227.26;end-to-end;0.13;0.13;1227.13;1628;0.25;0.25;pantheismusstreit|ethik_spinoza|franzoesische_revolution|reinhold;1784516888552;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":794.7,""promptTokens"":638,""completionTokens"":35,""tokensPerSecond"":80.8,""modelLoadMs"":144.6,""promptEvalMs"":537.5,""modelTotalMs"":1225.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Heinrich Jacobi und Moses Mendelssohn standen sich im Pantheismusstreit gegenüber, und um Lessings Lehre ging es.
t_2rgy7f72mrsna4n5;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;311;20260616;36;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q23;vector;dense;ollama:qwen3:8b;korrekt;;;;1298.95;end-to-end;0.27;0.25;1298.68;1772;0.25;0.25;uni_jena|schiller|marx|goethe;1784516889857;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":646.7,""promptTokens"":731,""completionTokens"":52,""tokensPerSecond"":79.7,""modelLoadMs"":137.8,""promptEvalMs"":462,""modelTotalMs"":1296.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Schiller war Professor für Geschichte in Jena und Hauptvertreter der Weimarer Klassik, deren Wegbereiter Hegel als Verfasser der »Ideen zur Philosophie der Geschichte der Menschheit« gilt.
t_vkzuimd6mrsna8ck;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;312;20260616;36;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q23;graph;dense;ollama:qwen3:8b;korrekt;;;;4797.02;end-to-end;0.84;0.83;4796.18;7029;1;0.2857142857142857;ideen_herder|uni_jena|schiller|schlacht_jena|fruehromantik|herder|weimarer_klassik|kant|goethe|humboldt|aufklaerung|schelling|fichte|weimar;1784516894660;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4114.1,""promptTokens"":2342,""completionTokens"":52,""tokensPerSecond"":76.2,""modelLoadMs"":151.8,""promptEvalMs"":3907.3,""modelTotalMs"":4794.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Schiller war Professor für Geschichte in Jena und Hauptvertreter der Weimarer Klassik, deren Wegbereiter Johann Gottfried Herder mit seinen »Ideen zur Philosophie der Geschichte der Menschheit« war.
t_05vd6aogmrsnabvm;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;313;20260616;37;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q35;graph;dense;ollama:qwen3:8b;korrekt;;;;4568.48;end-to-end;0.97;0.96;4567.51;7438;;;hegel|spinoza|fichte|schelling|berliner_vorlesungen|pantheismusstreit|goethe|lessing|ethik_spinoza|jacobi|mendelssohn|weimarer_klassik|schiller;1784516899234;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4433.7,""promptTokens"":2458,""completionTokens"":11,""tokensPerSecond"":81.9,""modelLoadMs"":139.4,""promptEvalMs"":4179.7,""modelTotalMs"":4565.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_g9vqq1w5mrsnacgg;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;314;20260616;37;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q35;vector;dense;ollama:qwen3:8b;korrekt;;;;743.69;end-to-end;0.19;0.19;743.5;1760;;;logik|enzyklopaedie|krv|kant;1784516899984;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":616.2,""promptTokens"":659,""completionTokens"":11,""tokensPerSecond"":86,""modelLoadMs"":161.3,""promptEvalMs"":338,""modelTotalMs"":741.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_f429upjpmrsnad5k;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;315;20260616;38;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q01;vector;dense;ollama:qwen3:8b;korrekt;;;;897.7;end-to-end;0.21;0.19;897.49;1741;1;0.5;hegel|uni_berlin|stuttgart|fichte;1784516900888;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":745.3,""promptTokens"":676,""completionTokens"":13,""tokensPerSecond"":85,""modelLoadMs"":139.9,""promptEvalMs"":571.7,""modelTotalMs"":895.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Georg Wilhelm Friedrich Hegel wurde in Stuttgart geboren.
t_l3pqtkajmrsnag9i;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;316;20260616;38;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q01;graph;dense;ollama:qwen3:8b;korrekt;;;;4025.4;end-to-end;0.94;0.93;4024.46;7183;1;0.15384615384615385;hegel|schelling|stuttgart|hoelderlin|spinoza|engels|fichte|system_ti|tuebinger_stift|marx|historischer_materialismus|berliner_vorlesungen|kapital;1784516904918;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3862.7,""promptTokens"":2266,""completionTokens"":13,""tokensPerSecond"":80.1,""modelLoadMs"":140.9,""promptEvalMs"":3679.5,""modelTotalMs"":4022.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Georg Wilhelm Friedrich Hegel wurde in Stuttgart geboren.
t_n04bx08emrsnakgo;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;317;20260616;39;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q02;graph;dense;ollama:qwen3:8b;korrekt;;;;5436.85;end-to-end;0.97;0.95;5435.88;7759;1;0.14285714285714285;schlacht_jena|hegel|uni_jena|phaenomenologie|spinoza|fichte|fruehromantik|reinhold|atheismusstreit|goethe|schelling|novalis|f_schlegel|aw_schlegel;1784516910360;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4894.5,""promptTokens"":2608,""completionTokens"":41,""tokensPerSecond"":75.6,""modelLoadMs"":145.7,""promptEvalMs"":4633.2,""modelTotalMs"":5434}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Hegel vollendete 1807 die »Phänomenologie des Geistes«, während in der Nähe die Schlacht von Jena und Auerstedt tobte.
t_oi7ll2lfmrsnalcj;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;318;20260616;39;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q02;vector;dense;ollama:qwen3:8b;korrekt;;;;1141.63;end-to-end;0.25;0.23;1141.38;1456;0.5;0.25;schlacht_jena|phaenomenologie|faust|uni_jena;1784516911508;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":700.3,""promptTokens"":585,""completionTokens"":36,""tokensPerSecond"":81.5,""modelLoadMs"":140.4,""promptEvalMs"":447.9,""modelTotalMs"":1139.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Hegel vollendete 1807 die »Phänomenologie des Geistes«, während in der Nähe die Schlacht von Jena tobte.
